ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
44,Rhode Island,RI,44005,Newport,44005040800,"Census Tract 408, Newport County, Rhode Island",0.64902394843,2271,287,1706,179,1186,162,313,128,93,68,393,142,118,108,65,64,576,164,241,68,290,117,51,43,0,56,380,166,254,95,0,14,14,23,226,104,189,108,15.0,5.8,7.4,5.3,33.1,11.1,6.5,5.8,3.0,2.9,25.4,6.6,10.6,2.7,13.3,5.1,4.3,3.6,0.0,2.6,16.7,7.0,14.9,5.3,0.0,2.5,1.2,1.9,19.1,8.1,8.3,4.6,0.4898,0.7592,0.6367,0.3633,0.3796,2.6286,0.5633,0.8571,0.0612,0.5224,0.4531,0.0,1.8938,0.1959,0.449,0.449,0.449,0.6694,0.0,0.5347,0.8776,0.9265,3.0082,0.8612,7.9796,0.6082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2822,236,399,150,86,112,111,0,14,0,14,0,14,118,86,0,14,11.3,1.5,6.6,3.6,4.9,4.8,0.0,1.9,0.0,1.9,0.0,1.9,5.2,3.8,0.0,1.9
44,Rhode Island,RI,44005,Newport,44005040900,"Census Tract 409, Newport County, Rhode Island",3.921617164492,4932,489,2222,171,1617,202,403,162,273,120,433,155,53,49,252,162,1115,209,541,135,384,128,57,58,104,157,542,195,130,68,0,14,8,19,27,20,1254,185,10.9,4.1,10.5,4.6,26.8,9.0,1.8,1.7,5.3,3.3,22.6,4.3,11.0,2.5,8.1,2.7,3.5,3.6,2.2,3.3,11.0,3.8,5.9,3.0,0.0,1.9,0.5,1.2,1.7,1.3,25.4,2.8,0.351,0.898,0.4082,0.0286,0.702,2.3878,0.5061,0.7714,0.0694,0.1143,0.3551,0.5837,1.8939,0.2,0.302,0.302,0.302,0.4163,0.0,0.3429,0.1306,0.9592,1.849,0.3837,6.4327,0.3592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6643,375,732,124,75,312,169,28,31,0,14,0,14,78,51,0,14,10.2,1.4,2.5,1.5,6.3,3.3,0.6,0.6,0.0,0.9,0.0,0.9,1.6,1.0,0.0,0.9
44,Rhode Island,RI,44005,Newport,44005041000,"Census Tract 410, Newport County, Rhode Island",0.274624313948,1802,271,1490,177,1014,193,420,215,55,42,306,159,194,142,66,49,342,134,36,27,250,87,0,19,14,55,307,187,224,84,0,14,0,19,273,93,78,111,24.0,11.7,4.8,3.4,30.2,14.6,12.3,8.0,3.9,2.7,19.0,7.0,2.0,1.5,14.8,4.9,0.0,1.9,0.8,3.1,17.0,10.1,15.0,5.3,0.0,2.8,0.0,1.9,26.9,8.3,4.3,6.1,0.6898,0.4694,0.551,0.6571,0.5306,2.8979,0.6449,0.6327,0.0,0.6531,0.0,0.3265,1.6123,0.0939,0.4571,0.4571,0.4571,0.6816,0.0,0.0,0.9429,0.8776,2.5021,0.6694,7.4694,0.5469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4661,152,395,76,62,152,155,0,14,3,7,0,14,76,81,0,14,8.8,1.4,4.2,3.3,8.4,8.1,0.0,2.3,0.2,0.4,0.0,2.3,4.2,4.4,0.0,2.3
44,Rhode Island,RI,44005,Newport,44005041100,"Census Tract 411, Newport County, Rhode Island",0.324346143406,1231,243,1115,147,693,149,240,99,28,28,272,128,0,14,57,80,443,141,150,70,195,89,37,27,0,56,137,87,279,124,0,14,0,19,94,62,0,14,19.5,7.1,4.7,5.0,39.2,16.4,0.0,4.1,4.9,6.7,36.0,8.7,12.2,5.2,16.7,7.7,5.3,3.7,0.0,4.7,11.1,6.7,25.0,10.6,0.0,3.7,0.0,2.7,13.6,8.8,0.0,1.1,0.6367,0.4408,0.7796,0.0,0.6571,2.5142,0.5388,0.9878,0.0898,0.7551,0.5265,0.0,2.3592,0.4367,0.3102,0.3102,0.3102,0.8898,0.0,0.0,0.7551,0.0,1.6449,0.2816,6.8285,0.4041,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1949,132,312,31,48,57,53,0,14,0,14,0,14,44,46,5,8,10.7,2.1,2.5,3.8,4.6,4.1,0.0,3.4,0.0,3.4,0.0,3.4,3.6,3.6,0.4,0.6
44,Rhode Island,RI,44005,Newport,44005041200,"Census Tract 412, Newport County, Rhode Island",0.548079124938,2691,239,278,61,236,61,279,150,94,79,92,43,44,38,36,35,40,48,394,143,157,84,58,41,10,56,1033,279,65,34,0,14,2,14,55,40,1792,14,31.0,14.5,19.1,13.7,39.0,15.2,3.4,2.9,4.3,4.1,1.5,1.8,14.6,5.2,18.9,8.2,24.6,16.2,0.4,2.2,38.4,9.8,23.4,11.1,0.0,14.1,0.8,5.9,23.3,14.6,66.6,5.9,0.8286,0.9959,0.7673,0.1469,0.5837,3.3224,0.7551,0.0041,0.1878,0.8612,0.9673,0.2367,2.2571,0.3918,0.7184,0.7184,0.7184,0.8653,0.0,0.4449,0.9143,0.9918,3.2163,0.9143,9.5142,0.7714,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,2,4,2643,38,345,282,174,448,166,118,81,50,84,0,14,135,105,0,14,4.2,1.2,10.5,6.1,16.6,5.6,4.4,3.0,1.9,3.1,0.0,1.6,5.0,3.9,0.0,1.6
44,Rhode Island,RI,44005,Newport,44005041300,"Census Tract 413, Newport County, Rhode Island",9.447680803882,5494,30,3152,266,2387,172,316,214,139,90,356,145,131,90,152,161,1701,378,911,140,471,176,67,68,43,92,361,236,131,98,46,74,0,26,78,71,13,7,5.8,3.9,5.4,3.4,14.9,6.0,3.0,2.1,2.8,3.0,31.0,6.9,16.6,2.5,8.7,3.2,2.8,2.8,0.8,1.7,6.6,4.3,4.2,3.1,1.5,2.3,0.0,1.1,3.3,2.9,0.2,0.1,0.102,0.5673,0.0653,0.1143,0.3551,1.204,0.1184,0.9592,0.3429,0.1306,0.249,0.3265,2.0082,0.2531,0.1551,0.1551,0.1551,0.3306,0.8531,0.0,0.3061,0.2653,1.7551,0.3306,5.1224,0.1551,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3460,163,111,36,48,38,49,236,214,12,27,0,19,39,68,0,19,3.0,2.0,0.7,0.9,0.7,0.9,4.3,3.9,0.2,0.5,0.0,0.8,0.7,1.2,0.0,0.8
44,Rhode Island,RI,44005,Newport,44005041400,"Census Tract 414, Newport County, Rhode Island",20.546130670112,3496,23,2451,205,1556,116,356,181,120,92,308,128,54,50,136,83,1183,224,392,90,497,166,48,44,0,56,72,67,0,19,26,23,18,20,49,51,0,14,10.2,5.2,6.6,5.2,19.8,8.1,1.8,1.7,3.9,2.4,33.8,6.4,11.2,2.6,14.2,4.8,3.1,2.8,0.0,1.6,2.1,1.9,0.0,0.8,1.1,0.9,1.2,1.3,3.1,3.3,0.0,0.4,0.3184,0.6898,0.151,0.0286,0.5306,1.7184,0.298,0.9755,0.0735,0.6,0.2898,0.0,1.9388,0.2122,0.0122,0.0122,0.0122,0.0,0.8286,0.5347,0.298,0.0,1.6613,0.2898,5.3307,0.1673,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1801,243,143,0,14,58,57,14,24,0,14,0,14,0,14,0,14,7.0,0.1,0.0,1.2,1.7,1.6,0.4,0.7,0.0,1.2,0.0,1.2,0.0,1.2,0.0,1.2
44,Rhode Island,RI,44005,Newport,44005041601,"Census Tract 416.01, Newport County, Rhode Island",1.047553027402,3595,479,1567,147,1493,155,810,354,115,122,482,138,294,112,179,113,528,144,701,175,540,163,87,66,88,100,228,181,227,132,9,16,52,65,118,92,0,14,22.6,9.4,6.0,6.1,32.3,8.6,10.9,4.3,5.0,2.9,14.7,4.6,19.5,4.1,15.0,3.9,5.8,4.4,2.6,2.9,6.3,5.0,14.5,8.3,0.6,1.0,3.5,4.3,7.9,6.1,0.0,0.4,0.6653,0.6163,0.6,0.6082,0.6776,3.1674,0.7224,0.3306,0.5755,0.6735,0.5673,0.6204,2.7673,0.6694,0.1429,0.1429,0.1429,0.6571,0.7673,0.8122,0.5633,0.0,2.7999,0.7755,8.8775,0.7224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,330,693,0,14,186,163,0,14,0,14,0,14,42,74,0,14,9.2,1.2,0.0,1.2,5.2,4.6,0.0,1.2,0.0,1.2,0.0,1.2,1.2,2.0,0.0,1.2
44,Rhode Island,RI,44005,Newport,44005041602,"Census Tract 416.02, Newport County, Rhode Island",3.1319049832,4401,476,2246,231,1852,215,263,101,97,67,399,103,164,81,189,192,1239,216,586,130,534,128,20,25,0,56,300,194,180,104,0,14,14,26,56,30,40,18,6.0,2.2,4.0,2.8,21.5,5.0,4.6,2.3,4.3,4.2,28.2,4.5,13.3,2.6,12.2,3.1,1.1,1.3,0.0,1.3,6.8,4.3,8.0,4.6,0.0,1.9,0.8,1.4,3.0,1.6,0.9,0.4,0.1102,0.3429,0.2,0.2286,0.5837,1.4654,0.1878,0.9224,0.1265,0.4163,0.0694,0.0,1.5346,0.0776,0.1755,0.1755,0.1755,0.4694,0.0,0.4449,0.2939,0.6082,1.8164,0.3551,4.9919,0.1388,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2635,707,686,55,75,216,176,14,21,15,25,0,14,0,14,0,14,16.2,1.8,1.2,1.7,4.9,4.0,0.3,0.5,0.3,0.6,0.0,1.0,0.0,1.0,0.0,1.0
44,Rhode Island,RI,44005,Newport,44005041701,"Census Tract 417.01, Newport County, Rhode Island",6.786005971564,3460,376,1651,236,1504,215,332,135,81,46,383,126,177,135,103,108,868,134,546,126,413,221,10,22,55,84,382,189,137,74,78,76,0,19,93,52,7,4,9.6,3.8,3.9,2.4,25.5,7.5,6.4,4.9,3.0,3.1,25.1,3.7,15.8,3.2,11.9,5.6,0.7,1.5,1.7,2.5,11.0,5.3,8.3,4.3,4.7,4.5,0.0,1.3,6.2,3.3,0.2,0.1,0.2776,0.3184,0.3306,0.351,0.3796,1.6572,0.2735,0.8449,0.2653,0.3796,0.0408,0.5061,2.0367,0.2653,0.302,0.302,0.302,0.4857,0.9469,0.0,0.498,0.2653,2.1959,0.5184,6.1918,0.3143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3588,295,541,80,77,107,123,144,112,0,14,0,14,51,45,0,14,8.5,0.9,2.3,2.3,3.1,3.6,4.2,3.3,0.0,1.2,0.0,1.2,1.5,1.2,0.0,1.2
44,Rhode Island,RI,44005,Newport,44005041702,"Census Tract 417.02, Newport County, Rhode Island",18.090452451752,4274,542,2098,197,1603,165,174,151,353,288,174,86,278,127,65,61,861,135,675,196,187,84,21,31,0,56,22,46,20,37,162,91,11,23,0,14,10,7,4.1,3.5,13.5,9.0,10.9,5.2,9.0,4.2,1.5,1.4,20.1,3.9,15.8,4.1,4.4,2.1,1.3,1.9,0.0,1.4,0.5,1.1,1.0,1.8,7.7,4.3,0.7,1.4,0.0,2.6,0.2,0.2,0.0571,0.9469,0.0286,0.498,0.1796,1.7102,0.2939,0.6776,0.2653,0.0,0.102,0.0,1.0449,0.0286,0.0,0.0,0.0,0.1837,0.9755,0.4122,0.0,0.2653,1.8367,0.3755,4.5918,0.0776,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1705,279,738,22,35,0,14,0,14,0,14,0,14,0,14,0,14,6.5,0.8,0.5,0.8,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
44,Rhode Island,RI,44007,Providence,44007000101,"Census Tract 1.01, Providence County, Rhode Island",0.943683095158,4194,694,1331,208,1224,211,1378,404,310,167,667,206,745,464,236,147,570,446,613,217,660,522,56,54,369,215,2412,485,0,19,0,14,31,49,27,41,635,256,38.5,8.8,14.4,6.4,54.5,14.0,34.3,15.0,5.6,3.8,13.6,9.4,14.6,4.6,15.7,10.8,4.6,4.3,9.3,5.2,57.5,6.6,0.0,1.4,0.0,3.1,2.5,4.0,2.2,3.4,15.1,5.6,0.898,0.9633,0.9755,0.9755,0.7306,4.5429,0.9673,0.2898,0.1878,0.7143,0.4653,0.8612,2.5184,0.5347,0.8204,0.8204,0.8204,0.0,0.0,0.7429,0.1959,0.951,1.8898,0.4041,9.7715,0.7878,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10128,514,923,714,203,1469,409,41,33,0,14,0,14,188,161,0,14,14.4,2.7,17.0,4.4,35.0,8.6,1.0,0.8,0.0,1.0,0.0,1.0,4.5,3.9,0.0,1.0
44,Rhode Island,RI,44007,Providence,44007000102,"Census Tract 1.02, Providence County, Rhode Island",0.881133412852,5746,1238,1863,241,1785,253,1906,495,144,83,878,204,623,266,214,143,643,148,1152,303,946,332,184,95,757,255,4761,1210,194,73,0,19,41,37,230,86,7,5,33.2,4.8,4.7,2.9,49.2,9.1,15.5,7.1,3.7,2.5,11.2,3.1,20.0,3.0,16.5,4.0,10.3,5.1,14.0,3.6,82.9,11.2,10.4,3.7,0.0,2.3,2.3,2.0,12.9,4.9,0.1,0.1,0.8571,0.4408,0.9388,0.7592,0.502,3.4979,0.7959,0.2041,0.6041,0.7429,0.8,0.9102,3.2613,0.849,0.9429,0.9429,0.9429,0.551,0.0,0.7184,0.7469,0.1673,2.1836,0.5143,9.8857,0.7959,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,3293,414,1762,550,379,3717,1112,360,239,0,19,0,19,123,163,11,18,7.2,1.6,9.6,6.2,64.7,8.7,6.3,4.5,0.0,0.7,0.0,0.7,2.1,2.8,0.2,0.3
44,Rhode Island,RI,44007,Providence,44007000200,"Census Tract 2, Providence County, Rhode Island",0.452219264786,5850,1075,2551,359,2178,410,1665,581,232,139,1058,391,922,440,462,252,713,172,1230,329,1182,630,210,143,1579,672,5265,1148,227,115,0,19,39,67,339,264,39,22,28.7,8.5,8.6,5.6,48.6,15.4,23.8,9.9,7.9,4.4,12.2,3.5,21.0,4.1,20.2,9.5,9.6,6.3,28.4,10.9,90.0,10.6,8.9,4.3,0.0,1.6,1.8,3.1,15.6,11.0,0.7,0.4,0.7878,0.8367,0.9224,0.898,0.849,4.2939,0.9184,0.249,0.649,0.898,0.7755,0.9959,3.5674,0.9469,0.9714,0.9714,0.9714,0.5102,0.0,0.6449,0.8122,0.551,2.5183,0.6816,11.351,0.9306,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,4935,802,1527,711,410,4021,989,467,410,0,19,0,19,60,71,6,13,13.8,2.6,12.2,6.2,68.7,9.8,8.0,7.2,0.0,0.7,0.0,0.7,1.0,1.2,0.1,0.2
44,Rhode Island,RI,44007,Providence,44007000301,"Census Tract 3.01, Providence County, Rhode Island",0.174387601524,3086,665,995,253,957,261,1766,550,83,114,538,261,176,148,564,490,143,101,1007,246,658,261,227,91,601,286,2455,835,201,216,0,14,71,87,258,227,77,75,58.2,12.9,6.5,7.6,56.2,22.6,10.8,9.4,18.6,13.5,4.6,3.6,32.6,3.8,21.7,7.6,23.7,7.0,22.8,9.7,79.6,20.9,20.2,21.1,0.0,4.2,7.4,8.9,27.0,19.1,2.5,2.4,0.9959,0.6735,0.9837,0.5959,0.9959,4.2449,0.9102,0.0286,0.9592,0.9388,0.951,0.9837,3.8613,0.9918,0.9224,0.9224,0.9224,0.8041,0.0,0.9429,0.9469,0.7755,3.4694,0.9551,12.498,0.9918,1,0,1,0,1,3,0,1,1,1,1,4,1,1,0,0,1,1,0,2,10,3943,618,799,819,705,1424,427,212,132,0,14,0,14,0,14,0,14,20.5,4.5,26.5,18.5,46.1,15.0,6.9,4.7,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4
44,Rhode Island,RI,44007,Providence,44007000302,"Census Tract 3.02, Providence County, Rhode Island",0.255565160922,5051,1254,1838,323,1629,331,2618,930,189,144,857,327,923,289,640,374,544,182,1634,620,842,369,260,126,1468,519,4470,1285,121,80,0,19,33,39,253,137,26,65,51.8,13.2,8.2,6.5,52.6,17.0,32.6,9.0,12.7,8.0,10.8,4.0,32.4,9.3,16.7,6.0,16.0,7.0,32.1,7.3,88.5,12.8,6.6,4.2,0.0,2.3,2.0,2.4,15.5,8.8,0.5,1.3,0.9837,0.8,0.9714,0.9714,0.9633,4.6898,0.9918,0.1714,0.951,0.7551,0.902,1.0,3.7795,0.9755,0.9633,0.9633,0.9633,0.4327,0.0,0.6776,0.8082,0.4939,2.4124,0.5959,11.845,0.9469,1,0,1,1,1,4,0,1,0,1,1,3,1,1,0,0,0,0,0,0,8,2467,1236,1796,174,175,3693,1206,265,230,338,413,0,19,0,19,0,19,24.6,6.1,3.4,3.7,73.1,10.5,5.2,4.8,6.7,8.2,0.0,0.8,0.0,0.8,0.0,0.8
44,Rhode Island,RI,44007,Providence,44007000400,"Census Tract 4, Providence County, Rhode Island",0.24914969009,4448,1112,1615,355,1374,386,1930,471,278,292,654,198,622,236,489,287,280,62,1504,559,454,139,502,321,727,275,4291,1115,0,19,0,14,99,82,279,161,57,48,43.6,15.3,12.7,11.3,47.6,5.4,26.3,10.1,11.0,6.7,6.3,2.1,33.8,9.3,10.2,3.7,36.5,21.0,17.9,5.4,96.5,6.8,0.0,1.2,0.0,2.6,7.2,5.6,20.3,11.5,1.3,1.0,0.9224,0.9306,0.9061,0.9347,0.9347,4.6285,0.9837,0.049,0.9796,0.2612,0.9959,0.9429,3.2286,0.8367,0.9959,0.9959,0.9959,0.0,0.0,0.9388,0.8939,0.649,2.4817,0.649,11.3347,0.9265,1,1,1,1,1,5,0,1,0,1,1,3,1,1,0,0,1,0,0,1,10,4645,710,1603,527,283,3641,1070,75,131,41,51,0,14,7,18,0,14,16.2,4.1,11.8,6.5,81.9,7.6,1.7,2.8,0.9,1.1,0.0,0.9,0.2,0.4,0.0,0.9
44,Rhode Island,RI,44007,Providence,44007000500,"Census Tract 5, Providence County, Rhode Island",0.22580596317,3358,689,1178,183,1067,206,1519,485,191,98,541,203,663,255,516,252,432,161,840,338,366,150,254,171,705,238,3321,700,214,164,0,14,23,41,282,133,0,14,45.2,11.1,13.2,8.1,50.7,16.3,30.9,11.9,15.4,7.0,12.9,4.8,25.0,8.7,10.9,4.8,23.8,15.4,22.2,5.8,98.9,4.8,18.2,13.6,0.0,3.5,2.2,3.8,26.4,12.0,0.0,0.4,0.951,0.9388,0.951,0.9673,0.9796,4.7877,1.0,0.2612,0.8449,0.3143,0.9551,0.9796,3.3551,0.8898,1.0,1.0,1.0,0.751,0.0,0.702,0.9306,0.0,2.3836,0.5837,11.5264,0.9388,1,1,1,1,1,5,0,0,0,1,1,2,1,1,0,0,0,1,0,1,9,3510,637,975,703,408,2592,568,22,36,0,14,0,14,4,9,0,14,19.0,3.9,20.9,10.4,77.2,10.4,0.7,1.1,0.0,1.3,0.0,1.3,0.1,0.3,0.0,1.3
44,Rhode Island,RI,44007,Providence,44007000600,"Census Tract 6, Providence County, Rhode Island",0.758600468234,1891,319,700,195,663,198,840,331,30,32,366,226,455,287,117,95,233,90,551,141,156,75,112,58,384,313,1585,368,59,27,0,14,58,51,55,36,199,81,49.6,17.4,3.5,4.0,55.2,29.8,39.4,18.2,6.5,5.2,12.3,4.4,29.1,5.6,8.7,4.4,16.9,7.1,21.7,17.3,83.8,13.4,8.4,3.1,0.0,5.9,8.7,7.2,8.3,6.0,10.5,3.9,0.9796,0.2653,0.9796,0.9918,0.7918,4.0081,0.8612,0.2531,0.9306,0.1306,0.9143,0.9714,3.2,0.8286,0.9469,0.9469,0.9469,0.4898,0.0,0.9633,0.5918,0.9469,2.9918,0.8531,11.1468,0.9061,1,0,1,1,0,3,0,1,0,1,1,3,1,1,0,0,1,0,1,2,9,20665,562,444,326,212,1226,299,23,33,7,12,0,14,3,6,0,14,33.2,6.0,17.2,10.5,64.8,10.7,1.2,1.7,0.4,0.6,0.0,2.2,0.2,0.3,0.0,2.2
44,Rhode Island,RI,44007,Providence,44007000700,"Census Tract 7, Providence County, Rhode Island",0.24247784753,2352,501,1192,258,1082,259,1016,342,54,47,529,231,629,275,85,77,379,179,418,140,461,149,124,58,423,182,2187,513,412,224,0,14,33,28,331,193,110,131,43.6,11.3,6.3,5.3,48.9,17.9,37.0,11.2,3.6,3.2,16.1,6.4,17.8,4.6,19.8,7.1,11.5,4.6,18.3,6.9,93.0,9.1,34.6,17.2,0.0,3.5,3.0,2.5,30.6,14.6,4.7,5.5,0.9224,0.6449,0.9347,0.9837,0.4898,3.9755,0.849,0.4449,0.4694,0.8776,0.8408,0.951,3.5837,0.9551,0.9837,0.9837,0.9837,0.9633,0.0,0.7755,0.9673,0.898,3.6041,0.9673,12.147,0.9673,1,0,1,1,0,3,0,0,0,0,1,1,1,1,1,0,0,1,0,2,7,4848,590,651,899,286,1202,423,33,36,0,14,0,14,39,32,14,22,26.3,5.4,38.2,10.7,51.1,10.8,1.4,1.7,0.0,1.8,0.0,1.8,1.7,1.5,0.6,1.0
44,Rhode Island,RI,44007,Providence,44007000800,"Census Tract 8, Providence County, Rhode Island",0.499044170938,4697,462,2354,317,2111,321,1212,304,221,81,830,317,342,130,181,108,463,138,131,79,989,233,72,68,364,226,2367,406,2314,320,0,14,92,61,912,185,1758,211,41.0,8.6,8.4,3.3,39.3,13.8,13.2,5.0,3.9,2.3,9.9,2.8,2.8,1.7,21.1,4.8,3.4,3.2,7.9,4.9,50.4,7.1,98.3,3.1,0.0,1.8,4.4,2.8,43.2,9.0,37.4,2.6,0.9143,0.8245,0.7837,0.7102,0.5306,3.7633,0.8367,0.151,0.0122,0.9224,0.3347,0.8408,2.2611,0.3959,0.7837,0.7837,0.7837,1.0,0.0,0.8612,0.9959,0.9673,3.8244,0.9959,10.6325,0.849,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,3,5,29459,743,578,409,134,930,243,741,265,91,76,0,14,180,92,16,26,25.3,3.5,8.7,2.8,19.8,4.8,15.8,5.2,1.9,1.6,0.0,0.9,3.8,1.8,0.3,0.5
44,Rhode Island,RI,44007,Providence,44007000900,"Census Tract 9, Providence County, Rhode Island",0.17704900261,3136,378,1239,140,954,154,696,225,71,55,355,99,456,128,118,111,1117,156,209,77,255,89,30,29,219,96,1042,278,286,108,0,14,41,25,312,122,1274,145,37.3,9.9,5.2,3.8,37.2,8.5,20.2,5.6,5.7,5.2,35.6,6.2,6.7,2.3,12.2,4.2,3.1,3.0,7.0,3.0,33.2,7.9,23.1,8.3,0.0,3.4,4.3,2.5,32.7,9.7,40.6,6.7,0.8776,0.5347,0.7429,0.849,0.7347,3.7389,0.8327,0.9837,0.0286,0.4163,0.2898,0.8122,2.5306,0.5429,0.6816,0.6816,0.6816,0.8449,0.0,0.849,0.9878,0.9755,3.6572,0.9796,10.6083,0.8449,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2,3,2992,251,485,252,189,698,183,84,89,0,14,0,14,2,4,6,14,13.5,2.5,8.0,5.4,22.3,5.1,2.7,2.8,0.0,1.3,0.0,1.3,0.1,0.1,0.2,0.4
44,Rhode Island,RI,44007,Providence,44007001000,"Census Tract 10, Providence County, Rhode Island",0.16456053342,2216,503,1355,205,1086,231,839,260,177,154,516,221,193,167,285,174,299,128,434,198,228,96,78,59,283,150,1306,424,482,180,0,14,50,38,336,114,0,14,38.3,7.8,15.0,11.7,47.5,17.7,11.4,8.5,12.9,6.8,13.5,6.0,19.6,7.7,10.3,5.2,7.2,5.2,13.5,6.5,58.9,13.7,35.6,12.1,0.0,3.1,4.6,3.4,30.9,9.6,0.0,0.6,0.8898,0.9755,0.902,0.6286,0.9714,4.3673,0.9429,0.2735,0.5878,0.2694,0.6694,0.9061,2.7062,0.6327,0.8327,0.8327,0.8327,0.9714,0.0,0.8735,0.9755,0.0,2.8204,0.7878,10.7266,0.8612,0,1,1,0,1,3,0,0,0,0,1,1,0,0,1,0,0,1,0,2,6,1692,302,714,192,197,1019,368,83,71,0,14,0,14,12,21,0,14,13.6,3.1,8.7,8.5,46.0,12.2,3.7,3.4,0.0,1.9,0.0,1.9,0.5,1.0,0.0,1.9
44,Rhode Island,RI,44007,Providence,44007001100,"Census Tract 11, Providence County, Rhode Island",0.193446368448,2212,393,1429,195,1099,174,578,193,133,100,213,85,122,92,178,124,128,67,124,74,217,109,41,37,63,77,676,215,249,72,0,14,12,22,151,84,5,3,26.1,7.4,8.0,5.8,19.4,7.1,6.6,4.9,8.0,5.6,5.8,3.3,5.6,3.2,9.8,5.1,3.7,3.3,2.9,3.5,30.6,8.1,17.4,4.4,0.0,2.9,1.1,2.0,13.7,7.8,0.2,0.1,0.7429,0.7959,0.1347,0.3755,0.8612,2.9102,0.649,0.0449,0.0245,0.2122,0.3837,0.6449,1.3102,0.0367,0.6694,0.6694,0.6694,0.7306,0.0,0.498,0.7592,0.2653,2.2531,0.5388,7.1429,0.4776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8002,161,559,25,30,359,141,107,84,0,14,13,24,172,133,0,14,7.3,1.3,1.1,1.3,16.2,6.4,4.8,3.8,0.0,1.9,0.6,1.1,7.8,5.9,0.0,1.9
